t kinetic_energy max_velocity
3.9751 2.06396e-05 0.011025
3.9752 2.06348e-05 0.0110237
3.9753 2.063e-05 0.0110224
3.9754 2.06253e-05 0.0110212
3.9755 2.06205e-05 0.0110199
3.9756 2.06157e-05 0.0110186
3.9757 2.0611e-05 0.0110173
3.9758 2.06062e-05 0.011016
3.9759 2.06014e-05 0.0110148
3.976 2.05967e-05 0.0110135
3.9761 2.05919e-05 0.0110122
3.9762 2.05871e-05 0.0110109
3.9763 2.05824e-05 0.0110097
3.9764 2.05776e-05 0.0110084
3.9765 2.05729e-05 0.0110071
3.9766 2.05681e-05 0.0110058
3.9767 2.05633e-05 0.0110045
3.9768 2.05586e-05 0.0110033
3.9769 2.05538e-05 0.011002
3.977 2.05491e-05 0.0110007
3.9771 2.05443e-05 0.0109994
3.9772 2.05396e-05 0.0109982
3.9773 2.05348e-05 0.0109969
3.9774 2.05301e-05 0.0109956
3.9775 2.05253e-05 0.0109943
3.9776 2.05206e-05 0.0109931
3.9777 2.05158e-05 0.0109918
3.9778 2.05111e-05 0.0109905
3.9779 2.05064e-05 0.0109892
3.978 2.05016e-05 0.010988
3.9781 2.04969e-05 0.0109867
3.9782 2.04921e-05 0.0109854
3.9783 2.04874e-05 0.0109841
3.9784 2.04827e-05 0.0109829
3.9785 2.04779e-05 0.0109816
3.9786 2.04732e-05 0.0109803
3.9787 2.04684e-05 0.010979
3.9788 2.04637e-05 0.0109778
3.9789 2.0459e-05 0.0109765
3.979 2.04542e-05 0.0109752
3.9791 2.04495e-05 0.0109739
3.9792 2.04448e-05 0.0109727
3.9793 2.04401e-05 0.0109714
3.9794 2.04353e-05 0.0109701
3.9795 2.04306e-05 0.0109688
3.9796 2.04259e-05 0.0109676
3.9797 2.04212e-05 0.0109663
3.9798 2.04164e-05 0.010965
3.9799 2.04117e-05 0.0109638
3.98 2.0407e-05 0.0109625
3.9801 2.04023e-05 0.0109612
3.9802 2.03976e-05 0.0109599
3.9803 2.03928e-05 0.0109587
3.9804 2.03881e-05 0.0109574
3.9805 2.03834e-05 0.0109561
3.9806 2.03787e-05 0.0109548
3.9807 2.0374e-05 0.0109536
3.9808 2.03693e-05 0.0109523
3.9809 2.03646e-05 0.010951
3.981 2.03598e-05 0.0109498
3.9811 2.03551e-05 0.0109485
3.9812 2.03504e-05 0.0109472
3.9813 2.03457e-05 0.010946
3.9814 2.0341e-05 0.0109447
3.9815 2.03363e-05 0.0109434
3.9816 2.03316e-05 0.0109421
3.9817 2.03269e-05 0.0109409
3.9818 2.03222e-05 0.0109396
3.9819 2.03175e-05 0.0109383
3.982 2.03128e-05 0.0109371
3.9821 2.03081e-05 0.0109358
3.9822 2.03034e-05 0.0109345
3.9823 2.02987e-05 0.0109333
3.9824 2.0294e-05 0.010932
3.9825 2.02893e-05 0.0109307
3.9826 2.02846e-05 0.0109294
3.9827 2.02799e-05 0.0109282
3.9828 2.02753e-05 0.0109269
3.9829 2.02706e-05 0.0109256
3.983 2.02659e-05 0.0109244
3.9831 2.02612e-05 0.0109231
3.9832 2.02565e-05 0.0109218
3.9833 2.02518e-05 0.0109206
3.9834 2.02471e-05 0.0109193
3.9835 2.02425e-05 0.010918
3.9836 2.02378e-05 0.0109168
3.9837 2.02331e-05 0.0109155
3.9838 2.02284e-05 0.0109142
3.9839 2.02237e-05 0.010913
3.984 2.02191e-05 0.0109117
3.9841 2.02144e-05 0.0109104
3.9842 2.02097e-05 0.0109092
3.9843 2.0205e-05 0.0109079
3.9844 2.02004e-05 0.0109066
3.9845 2.01957e-05 0.0109054
3.9846 2.0191e-05 0.0109041
3.9847 2.01863e-05 0.0109028
3.9848 2.01817e-05 0.0109016
3.9849 2.0177e-05 0.0109003
3.985 2.01723e-05 0.0108991
3.9851 2.01677e-05 0.0108978
3.9852 2.0163e-05 0.0108965
3.9853 2.01584e-05 0.0108953
3.9854 2.01537e-05 0.010894
3.9855 2.0149e-05 0.0108927
3.9856 2.01444e-05 0.0108915
3.9857 2.01397e-05 0.0108902
3.9858 2.01351e-05 0.0108889
3.9859 2.01304e-05 0.0108877
3.986 2.01257e-05 0.0108864
3.9861 2.01211e-05 0.0108851
3.9862 2.01164e-05 0.0108839
3.9863 2.01118e-05 0.0108826
3.9864 2.01071e-05 0.0108814
3.9865 2.01025e-05 0.0108801
3.9866 2.00978e-05 0.0108788
3.9867 2.00932e-05 0.0108776
3.9868 2.00885e-05 0.0108763
3.9869 2.00839e-05 0.010875
3.987 2.00792e-05 0.0108738
3.9871 2.00746e-05 0.0108725
3.9872 2.007e-05 0.0108713
3.9873 2.00653e-05 0.01087
3.9874 2.00607e-05 0.0108687
3.9875 2.0056e-05 0.0108675
3.9876 2.00514e-05 0.0108662
3.9877 2.00468e-05 0.010865
3.9878 2.00421e-05 0.0108637
3.9879 2.00375e-05 0.0108624
3.988 2.00329e-05 0.0108612
3.9881 2.00282e-05 0.0108599
3.9882 2.00236e-05 0.0108586
3.9883 2.0019e-05 0.0108574
3.9884 2.00143e-05 0.0108561
3.9885 2.00097e-05 0.0108549
3.9886 2.00051e-05 0.0108536
3.9887 2.00004e-05 0.0108524
3.9888 1.99958e-05 0.0108511
3.9889 1.99912e-05 0.0108498
3.989 1.99866e-05 0.0108486
3.9891 1.9982e-05 0.0108473
3.9892 1.99773e-05 0.0108461
3.9893 1.99727e-05 0.0108448
3.9894 1.99681e-05 0.0108435
3.9895 1.99635e-05 0.0108423
3.9896 1.99589e-05 0.010841
3.9897 1.99542e-05 0.0108398
3.9898 1.99496e-05 0.0108385
3.9899 1.9945e-05 0.0108372
3.99 1.99404e-05 0.010836
3.9901 1.99358e-05 0.0108347
3.9902 1.99312e-05 0.0108335
3.9903 1.99266e-05 0.0108322
3.9904 1.9922e-05 0.010831
3.9905 1.99174e-05 0.0108297
3.9906 1.99127e-05 0.0108284
3.9907 1.99081e-05 0.0108272
3.9908 1.99035e-05 0.0108259
3.9909 1.98989e-05 0.0108247
3.991 1.98943e-05 0.0108234
3.9911 1.98897e-05 0.0108222
3.9912 1.98851e-05 0.0108209
3.9913 1.98805e-05 0.0108197
3.9914 1.98759e-05 0.0108184
3.9915 1.98713e-05 0.0108171
3.9916 1.98667e-05 0.0108159
3.9917 1.98621e-05 0.0108146
3.9918 1.98576e-05 0.0108134
3.9919 1.9853e-05 0.0108121
3.992 1.98484e-05 0.0108109
3.9921 1.98438e-05 0.0108096
3.9922 1.98392e-05 0.0108084
3.9923 1.98346e-05 0.0108071
3.9924 1.983e-05 0.0108059
3.9925 1.98254e-05 0.0108046
3.9926 1.98208e-05 0.0108033
3.9927 1.98163e-05 0.0108021
3.9928 1.98117e-05 0.0108008
3.9929 1.98071e-05 0.0107996
3.993 1.98025e-05 0.0107983
3.9931 1.97979e-05 0.0107971
3.9932 1.97934e-05 0.0107958
3.9933 1.97888e-05 0.0107946
3.9934 1.97842e-05 0.0107933
3.9935 1.97796e-05 0.0107921
3.9936 1.97751e-05 0.0107908
3.9937 1.97705e-05 0.0107896
3.9938 1.97659e-05 0.0107883
3.9939 1.97613e-05 0.0107871
3.994 1.97568e-05 0.0107858
3.9941 1.97522e-05 0.0107846
3.9942 1.97476e-05 0.0107833
3.9943 1.97431e-05 0.0107821
3.9944 1.97385e-05 0.0107808
3.9945 1.97339e-05 0.0107795
3.9946 1.97294e-05 0.0107783
3.9947 1.97248e-05 0.010777
3.9948 1.97202e-05 0.0107758
3.9949 1.97157e-05 0.0107745
3.995 1.97111e-05 0.0107733
3.9951 1.97066e-05 0.010772
3.9952 1.9702e-05 0.0107708
3.9953 1.96975e-05 0.0107695
3.9954 1.96929e-05 0.0107683
3.9955 1.96883e-05 0.010767
3.9956 1.96838e-05 0.0107658
3.9957 1.96792e-05 0.0107645
3.9958 1.96747e-05 0.0107633
3.9959 1.96701e-05 0.010762
3.996 1.96656e-05 0.0107608
3.9961 1.9661e-05 0.0107596
3.9962 1.96565e-05 0.0107583
3.9963 1.96519e-05 0.0107571
3.9964 1.96474e-05 0.0107558
3.9965 1.96429e-05 0.0107546
3.9966 1.96383e-05 0.0107533
3.9967 1.96338e-05 0.0107521
3.9968 1.96292e-05 0.0107508
3.9969 1.96247e-05 0.0107496
3.997 1.96202e-05 0.0107483
3.9971 1.96156e-05 0.0107471
3.9972 1.96111e-05 0.0107458
3.9973 1.96065e-05 0.0107446
3.9974 1.9602e-05 0.0107433
3.9975 1.95975e-05 0.0107421
3.9976 1.95929e-05 0.0107408
3.9977 1.95884e-05 0.0107396
3.9978 1.95839e-05 0.0107383
3.9979 1.95794e-05 0.0107371
3.998 1.95748e-05 0.0107359
3.9981 1.95703e-05 0.0107346
3.9982 1.95658e-05 0.0107334
3.9983 1.95612e-05 0.0107321
3.9984 1.95567e-05 0.0107309
3.9985 1.95522e-05 0.0107296
3.9986 1.95477e-05 0.0107284
3.9987 1.95432e-05 0.0107271
3.9988 1.95386e-05 0.0107259
3.9989 1.95341e-05 0.0107246
3.999 1.95296e-05 0.0107234
3.9991 1.95251e-05 0.0107222
3.9992 1.95206e-05 0.0107209
3.9993 1.95161e-05 0.0107197
3.9994 1.95115e-05 0.0107184
3.9995 1.9507e-05 0.0107172
3.9996 1.95025e-05 0.0107159
3.9997 1.9498e-05 0.0107147
3.9998 1.94935e-05 0.0107134
3.9999 1.9489e-05 0.0107122
4 1.94845e-05 0.010711
4.0001 1.948e-05 0.0107097
4.0002 1.94755e-05 0.0107085
4.0003 1.9471e-05 0.0107072
4.0004 1.94665e-05 0.010706
4.0005 1.9462e-05 0.0107048
4.0006 1.94575e-05 0.0107035
4.0007 1.9453e-05 0.0107023
4.0008 1.94485e-05 0.010701
4.0009 1.9444e-05 0.0106998
4.001 1.94395e-05 0.0106985
4.0011 1.9435e-05 0.0106973
4.0012 1.94305e-05 0.0106961
4.0013 1.9426e-05 0.0106948
4.0014 1.94215e-05 0.0106936
4.0015 1.9417e-05 0.0106923
4.0016 1.94125e-05 0.0106911
4.0017 1.9408e-05 0.0106899
4.0018 1.94035e-05 0.0106886
4.0019 1.9399e-05 0.0106874
4.002 1.93946e-05 0.0106861
4.0021 1.93901e-05 0.0106849
4.0022 1.93856e-05 0.0106837
4.0023 1.93811e-05 0.0106824
4.0024 1.93766e-05 0.0106812
4.0025 1.93721e-05 0.0106799
4.0026 1.93677e-05 0.0106787
4.0027 1.93632e-05 0.0106775
4.0028 1.93587e-05 0.0106762
4.0029 1.93542e-05 0.010675
4.003 1.93498e-05 0.0106737
4.0031 1.93453e-05 0.0106725
4.0032 1.93408e-05 0.0106713
4.0033 1.93363e-05 0.01067
4.0034 1.93319e-05 0.0106688
4.0035 1.93274e-05 0.0106675
4.0036 1.93229e-05 0.0106663
4.0037 1.93184e-05 0.0106651
4.0038 1.9314e-05 0.0106638
4.0039 1.93095e-05 0.0106626
4.004 1.9305e-05 0.0106614
4.0041 1.93006e-05 0.0106601
4.0042 1.92961e-05 0.0106589
4.0043 1.92917e-05 0.0106576
4.0044 1.92872e-05 0.0106564
4.0045 1.92827e-05 0.0106552
4.0046 1.92783e-05 0.0106539
4.0047 1.92738e-05 0.0106527
4.0048 1.92694e-05 0.0106515
4.0049 1.92649e-05 0.0106502
4.005 1.92604e-05 0.010649
4.0051 1.9256e-05 0.0106478
4.0052 1.92515e-05 0.0106465
4.0053 1.92471e-05 0.0106453
4.0054 1.92426e-05 0.0106441
4.0055 1.92382e-05 0.0106428
4.0056 1.92337e-05 0.0106416
4.0057 1.92293e-05 0.0106403
4.0058 1.92248e-05 0.0106391
4.0059 1.92204e-05 0.0106379
4.006 1.9216e-05 0.0106366
4.0061 1.92115e-05 0.0106354
4.0062 1.92071e-05 0.0106342
4.0063 1.92026e-05 0.0106329
4.0064 1.91982e-05 0.0106317
4.0065 1.91937e-05 0.0106305
4.0066 1.91893e-05 0.0106292
4.0067 1.91849e-05 0.010628
4.0068 1.91804e-05 0.0106268
4.0069 1.9176e-05 0.0106255
4.007 1.91716e-05 0.0106243
4.0071 1.91671e-05 0.0106231
4.0072 1.91627e-05 0.0106218
4.0073 1.91583e-05 0.0106206
4.0074 1.91538e-05 0.0106194
4.0075 1.91494e-05 0.0106181
4.0076 1.9145e-05 0.0106169
4.0077 1.91405e-05 0.0106157
4.0078 1.91361e-05 0.0106144
4.0079 1.91317e-05 0.0106132
4.008 1.91273e-05 0.010612
4.0081 1.91228e-05 0.0106108
4.0082 1.91184e-05 0.0106095
4.0083 1.9114e-05 0.0106083
4.0084 1.91096e-05 0.0106071
4.0085 1.91052e-05 0.0106058
4.0086 1.91007e-05 0.0106046
4.0087 1.90963e-05 0.0106034
4.0088 1.90919e-05 0.0106021
4.0089 1.90875e-05 0.0106009
4.009 1.90831e-05 0.0105997
4.0091 1.90787e-05 0.0105984
4.0092 1.90743e-05 0.0105972
4.0093 1.90698e-05 0.010596
4.0094 1.90654e-05 0.0105948
4.0095 1.9061e-05 0.0105935
4.0096 1.90566e-05 0.0105923
4.0097 1.90522e-05 0.0105911
4.0098 1.90478e-05 0.0105898
4.0099 1.90434e-05 0.0105886
4.01 1.9039e-05 0.0105874
4.0101 1.90346e-05 0.0105862
4.0102 1.90302e-05 0.0105849
4.0103 1.90258e-05 0.0105837
4.0104 1.90214e-05 0.0105825
4.0105 1.9017e-05 0.0105812
4.0106 1.90126e-05 0.01058
4.0107 1.90082e-05 0.0105788
4.0108 1.90038e-05 0.0105776
4.0109 1.89994e-05 0.0105763
4.011 1.8995e-05 0.0105751
4.0111 1.89906e-05 0.0105739
4.0112 1.89862e-05 0.0105726
4.0113 1.89818e-05 0.0105714
4.0114 1.89774e-05 0.0105702
4.0115 1.89731e-05 0.010569
4.0116 1.89687e-05 0.0105677
4.0117 1.89643e-05 0.0105665
4.0118 1.89599e-05 0.0105653
4.0119 1.89555e-05 0.0105641
4.012 1.89511e-05 0.0105628
4.0121 1.89467e-05 0.0105616
4.0122 1.89424e-05 0.0105604
4.0123 1.8938e-05 0.0105592
4.0124 1.89336e-05 0.0105579
4.0125 1.89292e-05 0.0105567
4.0126 1.89248e-05 0.0105555
4.0127 1.89205e-05 0.0105543
4.0128 1.89161e-05 0.010553
4.0129 1.89117e-05 0.0105518
4.013 1.89073e-05 0.0105506
4.0131 1.8903e-05 0.0105494
4.0132 1.88986e-05 0.0105481
4.0133 1.88942e-05 0.0105469
4.0134 1.88899e-05 0.0105457
4.0135 1.88855e-05 0.0105445
4.0136 1.88811e-05 0.0105432
4.0137 1.88768e-05 0.010542
4.0138 1.88724e-05 0.0105408
4.0139 1.8868e-05 0.0105396
4.014 1.88637e-05 0.0105383
4.0141 1.88593e-05 0.0105371
4.0142 1.88549e-05 0.0105359
4.0143 1.88506e-05 0.0105347
4.0144 1.88462e-05 0.0105335
4.0145 1.88419e-05 0.0105322
4.0146 1.88375e-05 0.010531
4.0147 1.88331e-05 0.0105298
4.0148 1.88288e-05 0.0105286
4.0149 1.88244e-05 0.0105273
4.015 1.88201e-05 0.0105261
4.0151 1.88157e-05 0.0105249
4.0152 1.88114e-05 0.0105237
4.0153 1.8807e-05 0.0105225
4.0154 1.88027e-05 0.0105212
4.0155 1.87983e-05 0.01052
4.0156 1.8794e-05 0.0105188
4.0157 1.87896e-05 0.0105176
4.0158 1.87853e-05 0.0105164
4.0159 1.87809e-05 0.0105151
4.016 1.87766e-05 0.0105139
4.0161 1.87723e-05 0.0105127
4.0162 1.87679e-05 0.0105115
4.0163 1.87636e-05 0.0105103
4.0164 1.87592e-05 0.010509
4.0165 1.87549e-05 0.0105078
4.0166 1.87506e-05 0.0105066
4.0167 1.87462e-05 0.0105054
4.0168 1.87419e-05 0.0105042
4.0169 1.87376e-05 0.0105029
4.017 1.87332e-05 0.0105017
4.0171 1.87289e-05 0.0105005
4.0172 1.87246e-05 0.0104993
4.0173 1.87202e-05 0.0104981
4.0174 1.87159e-05 0.0104968
4.0175 1.87116e-05 0.0104956
4.0176 1.87072e-05 0.0104944
4.0177 1.87029e-05 0.0104932
4.0178 1.86986e-05 0.010492
4.0179 1.86943e-05 0.0104908
4.018 1.86899e-05 0.0104895
4.0181 1.86856e-05 0.0104883
4.0182 1.86813e-05 0.0104871
4.0183 1.8677e-05 0.0104859
4.0184 1.86727e-05 0.0104847
4.0185 1.86683e-05 0.0104835
4.0186 1.8664e-05 0.0104822
4.0187 1.86597e-05 0.010481
4.0188 1.86554e-05 0.0104798
4.0189 1.86511e-05 0.0104786
4.019 1.86468e-05 0.0104774
4.0191 1.86425e-05 0.0104762
4.0192 1.86381e-05 0.0104749
4.0193 1.86338e-05 0.0104737
4.0194 1.86295e-05 0.0104725
4.0195 1.86252e-05 0.0104713
4.0196 1.86209e-05 0.0104701
4.0197 1.86166e-05 0.0104689
4.0198 1.86123e-05 0.0104677
4.0199 1.8608e-05 0.0104664
4.02 1.86037e-05 0.0104652
4.0201 1.85994e-05 0.010464
4.0202 1.85951e-05 0.0104628
4.0203 1.85908e-05 0.0104616
4.0204 1.85865e-05 0.0104604
4.0205 1.85822e-05 0.0104592
4.0206 1.85779e-05 0.0104579
4.0207 1.85736e-05 0.0104567
4.0208 1.85693e-05 0.0104555
4.0209 1.8565e-05 0.0104543
4.021 1.85607e-05 0.0104531
4.0211 1.85564e-05 0.0104519
4.0212 1.85521e-05 0.0104507
4.0213 1.85478e-05 0.0104494
4.0214 1.85435e-05 0.0104482
4.0215 1.85393e-05 0.010447
4.0216 1.8535e-05 0.0104458
4.0217 1.85307e-05 0.0104446
4.0218 1.85264e-05 0.0104434
4.0219 1.85221e-05 0.0104422
4.022 1.85178e-05 0.010441
4.0221 1.85135e-05 0.0104398
4.0222 1.85093e-05 0.0104385
4.0223 1.8505e-05 0.0104373
4.0224 1.85007e-05 0.0104361
4.0225 1.84964e-05 0.0104349
4.0226 1.84921e-05 0.0104337
4.0227 1.84879e-05 0.0104325
4.0228 1.84836e-05 0.0104313
4.0229 1.84793e-05 0.0104301
4.023 1.8475e-05 0.0104289
4.0231 1.84708e-05 0.0104276
4.0232 1.84665e-05 0.0104264
4.0233 1.84622e-05 0.0104252
4.0234 1.8458e-05 0.010424
4.0235 1.84537e-05 0.0104228
4.0236 1.84494e-05 0.0104216
4.0237 1.84452e-05 0.0104204
4.0238 1.84409e-05 0.0104192
4.0239 1.84366e-05 0.010418
4.024 1.84324e-05 0.0104168
4.0241 1.84281e-05 0.0104156
4.0242 1.84238e-05 0.0104143
4.0243 1.84196e-05 0.0104131
4.0244 1.84153e-05 0.0104119
4.0245 1.84111e-05 0.0104107
4.0246 1.84068e-05 0.0104095
4.0247 1.84025e-05 0.0104083
4.0248 1.83983e-05 0.0104071
4.0249 1.8394e-05 0.0104059
4.025 1.83898e-05 0.0104047
4.0251 1.83855e-05 0.0104035
4.0252 1.83813e-05 0.0104023
4.0253 1.8377e-05 0.0104011
4.0254 1.83728e-05 0.0103998
4.0255 1.83685e-05 0.0103986
4.0256 1.83643e-05 0.0103974
4.0257 1.836e-05 0.0103962
4.0258 1.83558e-05 0.010395
4.0259 1.83515e-05 0.0103938
4.026 1.83473e-05 0.0103926
4.0261 1.83431e-05 0.0103914
4.0262 1.83388e-05 0.0103902
4.0263 1.83346e-05 0.010389
4.0264 1.83303e-05 0.0103878
4.0265 1.83261e-05 0.0103866
4.0266 1.83219e-05 0.0103854
4.0267 1.83176e-05 0.0103842
4.0268 1.83134e-05 0.010383
4.0269 1.83091e-05 0.0103818
4.027 1.83049e-05 0.0103806
4.0271 1.83007e-05 0.0103794
4.0272 1.82964e-05 0.0103781
4.0273 1.82922e-05 0.0103769
4.0274 1.8288e-05 0.0103757
4.0275 1.82838e-05 0.0103745
4.0276 1.82795e-05 0.0103733
4.0277 1.82753e-05 0.0103721
4.0278 1.82711e-05 0.0103709
4.0279 1.82668e-05 0.0103697
4.028 1.82626e-05 0.0103685
4.0281 1.82584e-05 0.0103673
4.0282 1.82542e-05 0.0103661
4.0283 1.825e-05 0.0103649
4.0284 1.82457e-05 0.0103637
4.0285 1.82415e-05 0.0103625
4.0286 1.82373e-05 0.0103613
4.0287 1.82331e-05 0.0103601
4.0288 1.82289e-05 0.0103589
4.0289 1.82246e-05 0.0103577
4.029 1.82204e-05 0.0103565
4.0291 1.82162e-05 0.0103553
4.0292 1.8212e-05 0.0103541
4.0293 1.82078e-05 0.0103529
4.0294 1.82036e-05 0.0103517
4.0295 1.81994e-05 0.0103505
4.0296 1.81952e-05 0.0103493
4.0297 1.8191e-05 0.0103481
4.0298 1.81867e-05 0.0103469
4.0299 1.81825e-05 0.0103457
4.03 1.81783e-05 0.0103445
4.0301 1.81741e-05 0.0103433
4.0302 1.81699e-05 0.0103421
4.0303 1.81657e-05 0.0103409
4.0304 1.81615e-05 0.0103397
4.0305 1.81573e-05 0.0103385
4.0306 1.81531e-05 0.0103373
4.0307 1.81489e-05 0.0103361
4.0308 1.81447e-05 0.0103349
4.0309 1.81405e-05 0.0103337
4.031 1.81363e-05 0.0103325
4.0311 1.81321e-05 0.0103313
4.0312 1.8128e-05 0.0103301
4.0313 1.81238e-05 0.0103289
4.0314 1.81196e-05 0.0103277
4.0315 1.81154e-05 0.0103265
4.0316 1.81112e-05 0.0103253
4.0317 1.8107e-05 0.0103241
4.0318 1.81028e-05 0.0103229
4.0319 1.80986e-05 0.0103217
4.032 1.80944e-05 0.0103205
4.0321 1.80903e-05 0.0103193
4.0322 1.80861e-05 0.0103181
4.0323 1.80819e-05 0.0103169
4.0324 1.80777e-05 0.0103157
4.0325 1.80735e-05 0.0103145
4.0326 1.80693e-05 0.0103133
4.0327 1.80652e-05 0.0103121
4.0328 1.8061e-05 0.0103109
4.0329 1.80568e-05 0.0103097
4.033 1.80526e-05 0.0103085
4.0331 1.80485e-05 0.0103073
4.0332 1.80443e-05 0.0103061
4.0333 1.80401e-05 0.0103049
4.0334 1.80359e-05 0.0103037
4.0335 1.80318e-05 0.0103026
4.0336 1.80276e-05 0.0103014
4.0337 1.80234e-05 0.0103002
4.0338 1.80193e-05 0.010299
4.0339 1.80151e-05 0.0102978
4.034 1.80109e-05 0.0102966
4.0341 1.80068e-05 0.0102954
4.0342 1.80026e-05 0.0102942
4.0343 1.79984e-05 0.010293
4.0344 1.79943e-05 0.0102918
4.0345 1.79901e-05 0.0102906
4.0346 1.7986e-05 0.0102894
4.0347 1.79818e-05 0.0102882
4.0348 1.79776e-05 0.010287
4.0349 1.79735e-05 0.0102858
4.035 1.79693e-05 0.0102846
4.0351 1.79652e-05 0.0102834
4.0352 1.7961e-05 0.0102822
4.0353 1.79569e-05 0.0102811
4.0354 1.79527e-05 0.0102799
4.0355 1.79486e-05 0.0102787
4.0356 1.79444e-05 0.0102775
4.0357 1.79403e-05 0.0102763
4.0358 1.79361e-05 0.0102751
4.0359 1.7932e-05 0.0102739
4.036 1.79278e-05 0.0102727
4.0361 1.79237e-05 0.0102715
4.0362 1.79195e-05 0.0102703
4.0363 1.79154e-05 0.0102691
4.0364 1.79112e-05 0.0102679
4.0365 1.79071e-05 0.0102667
4.0366 1.79029e-05 0.0102656
4.0367 1.78988e-05 0.0102644
4.0368 1.78947e-05 0.0102632
4.0369 1.78905e-05 0.010262
4.037 1.78864e-05 0.0102608
4.0371 1.78823e-05 0.0102596
4.0372 1.78781e-05 0.0102584
4.0373 1.7874e-05 0.0102572
4.0374 1.78699e-05 0.010256
4.0375 1.78657e-05 0.0102548
4.0376 1.78616e-05 0.0102536
4.0377 1.78575e-05 0.0102525
4.0378 1.78533e-05 0.0102513
4.0379 1.78492e-05 0.0102501
4.038 1.78451e-05 0.0102489
4.0381 1.78409e-05 0.0102477
4.0382 1.78368e-05 0.0102465
4.0383 1.78327e-05 0.0102453
4.0384 1.78286e-05 0.0102441
4.0385 1.78244e-05 0.0102429
4.0386 1.78203e-05 0.0102418
4.0387 1.78162e-05 0.0102406
4.0388 1.78121e-05 0.0102394
4.0389 1.7808e-05 0.0102382
4.039 1.78038e-05 0.010237
4.0391 1.77997e-05 0.0102358
4.0392 1.77956e-05 0.0102346
4.0393 1.77915e-05 0.0102334
4.0394 1.77874e-05 0.0102323
4.0395 1.77833e-05 0.0102311
4.0396 1.77792e-05 0.0102299
4.0397 1.7775e-05 0.0102287
4.0398 1.77709e-05 0.0102275
4.0399 1.77668e-05 0.0102263
4.04 1.77627e-05 0.0102251
4.0401 1.77586e-05 0.0102239
4.0402 1.77545e-05 0.0102228
4.0403 1.77504e-05 0.0102216
4.0404 1.77463e-05 0.0102204
4.0405 1.77422e-05 0.0102192
4.0406 1.77381e-05 0.010218
4.0407 1.7734e-05 0.0102168
4.0408 1.77299e-05 0.0102156
4.0409 1.77258e-05 0.0102145
4.041 1.77217e-05 0.0102133
4.0411 1.77176e-05 0.0102121
4.0412 1.77135e-05 0.0102109
4.0413 1.77094e-05 0.0102097
4.0414 1.77053e-05 0.0102085
4.0415 1.77012e-05 0.0102073
4.0416 1.76971e-05 0.0102062
4.0417 1.7693e-05 0.010205
4.0418 1.76889e-05 0.0102038
4.0419 1.76848e-05 0.0102026
4.042 1.76807e-05 0.0102014
4.0421 1.76766e-05 0.0102002
4.0422 1.76726e-05 0.0101991
4.0423 1.76685e-05 0.0101979
4.0424 1.76644e-05 0.0101967
4.0425 1.76603e-05 0.0101955
4.0426 1.76562e-05 0.0101943
4.0427 1.76521e-05 0.0101931
4.0428 1.76481e-05 0.010192
4.0429 1.7644e-05 0.0101908
4.043 1.76399e-05 0.0101896
4.0431 1.76358e-05 0.0101884
4.0432 1.76317e-05 0.0101872
4.0433 1.76277e-05 0.010186
4.0434 1.76236e-05 0.0101849
4.0435 1.76195e-05 0.0101837
4.0436 1.76154e-05 0.0101825
4.0437 1.76114e-05 0.0101813
4.0438 1.76073e-05 0.0101801
4.0439 1.76032e-05 0.010179
4.044 1.75991e-05 0.0101778
4.0441 1.75951e-05 0.0101766
4.0442 1.7591e-05 0.0101754
4.0443 1.75869e-05 0.0101742
4.0444 1.75829e-05 0.0101731
4.0445 1.75788e-05 0.0101719
4.0446 1.75747e-05 0.0101707
4.0447 1.75707e-05 0.0101695
4.0448 1.75666e-05 0.0101683
4.0449 1.75625e-05 0.0101672
4.045 1.75585e-05 0.010166
4.0451 1.75544e-05 0.0101648
4.0452 1.75504e-05 0.0101636
4.0453 1.75463e-05 0.0101624
4.0454 1.75422e-05 0.0101613
4.0455 1.75382e-05 0.0101601
4.0456 1.75341e-05 0.0101589
4.0457 1.75301e-05 0.0101577
4.0458 1.7526e-05 0.0101565
4.0459 1.7522e-05 0.0101554
4.046 1.75179e-05 0.0101542
4.0461 1.75139e-05 0.010153
4.0462 1.75098e-05 0.0101518
4.0463 1.75058e-05 0.0101506
4.0464 1.75017e-05 0.0101495
4.0465 1.74977e-05 0.0101483
4.0466 1.74936e-05 0.0101471
4.0467 1.74896e-05 0.0101459
4.0468 1.74855e-05 0.0101448
4.0469 1.74815e-05 0.0101436
4.047 1.74774e-05 0.0101424
4.0471 1.74734e-05 0.0101412
4.0472 1.74694e-05 0.0101401
4.0473 1.74653e-05 0.0101389
4.0474 1.74613e-05 0.0101377
4.0475 1.74572e-05 0.0101365
4.0476 1.74532e-05 0.0101353
4.0477 1.74492e-05 0.0101342
4.0478 1.74451e-05 0.010133
4.0479 1.74411e-05 0.0101318
4.048 1.74371e-05 0.0101306
4.0481 1.7433e-05 0.0101295
4.0482 1.7429e-05 0.0101283
4.0483 1.7425e-05 0.0101271
4.0484 1.74209e-05 0.0101259
4.0485 1.74169e-05 0.0101248
4.0486 1.74129e-05 0.0101236
4.0487 1.74089e-05 0.0101224
4.0488 1.74048e-05 0.0101212
4.0489 1.74008e-05 0.0101201
4.049 1.73968e-05 0.0101189
4.0491 1.73928e-05 0.0101177
4.0492 1.73887e-05 0.0101165
4.0493 1.73847e-05 0.0101154
